process	seq.unit.id	sample.name	flowcell	lane	barcode	barcode.group	well
0	BEI013349	220_2_C11	FCPOS000000000-AWWNV	1	11	b3	Miseq
0	BEI013350	220_2_C12	FCPOS000000000-AWWNV	1	12	b3	Miseq
0	BEI013351	220_2_D1	FCPOS000000000-AWWNV	1	1	b4	Miseq
0	BEI013352	220_2_D2	FCPOS000000000-AWWNV	1	2	b4	Miseq
0	BEI013353	220_2_D3	FCPOS000000000-AWWNV	1	3	b4	Miseq
0	BEI013354	220_2_D4	FCPOS000000000-AWWNV	1	4	b4	Miseq
0	BEI013355	220_2_D5	FCPOS000000000-AWWNV	1	5	b4	Miseq
0	BEI013356	220_2_D6	FCPOS000000000-AWWNV	1	6	b4	Miseq
0	BEI013357	220_2_D7	FCPOS000000000-AWWNV	1	7	b4	Miseq
0	BEI013358	220_2_D8	FCPOS000000000-AWWNV	1	8	b4	Miseq
0	BEI013359	220_2_D9	FCPOS000000000-AWWNV	1	9	b4	Miseq
0	BEI013360	220_2_D10	FCPOS000000000-AWWNV	1	10	b4	Miseq
0	BEI013361	220_2_D11	FCPOS000000000-AWWNV	1	11	b4	Miseq
0	BEI013362	220_2_D12	FCPOS000000000-AWWNV	1	12	b4	Miseq
0	BEI013363	220_2_E1	FCPOS000000000-AWWNV	1	1	b5	Miseq
0	BEI013364	220_2_E2	FCPOS000000000-AWWNV	1	2	b5	Miseq
0	BEI013365	220_2_E3	FCPOS000000000-AWWNV	1	3	b5	Miseq
0	BEI013366	220_2_E4	FCPOS000000000-AWWNV	1	4	b5	Miseq
0	BEI013367	220_2_E5	FCPOS000000000-AWWNV	1	5	b5	Miseq
0	BEI013368	220_2_E6	FCPOS000000000-AWWNV	1	6	b5	Miseq
0	BEI013369	220_2_E7	FCPOS000000000-AWWNV	1	7	b5	Miseq
0	BEI013370	220_2_E8	FCPOS000000000-AWWNV	1	8	b5	Miseq
0	BEI013371	220_2_E9	FCPOS000000000-AWWNV	1	9	b5	Miseq
0	BEI013372	220_2_E10	FCPOS000000000-AWWNV	1	10	b5	Miseq
0	BEI013373	220_2_E11	FCPOS000000000-AWWNV	1	11	b5	Miseq
0	BEI013374	220_2_E12	FCPOS000000000-AWWNV	1	12	b5	Miseq
0	BEI013375	220_2_F1	FCPOS000000000-AWWNV	1	1	b6	Miseq
0	BEI013376	220_2_F2	FCPOS000000000-AWWNV	1	2	b6	Miseq
0	BEI013377	220_2_F3	FCPOS000000000-AWWNV	1	3	b6	Miseq
0	BEI013378	220_2_F4	FCPOS000000000-AWWNV	1	4	b6	Miseq
0	BEI013379	220_2_F5	FCPOS000000000-AWWNV	1	5	b6	Miseq
0	BEI013380	220_2_F6	FCPOS000000000-AWWNV	1	6	b6	Miseq
0	BEI013381	220_2_F7	FCPOS000000000-AWWNV	1	7	b6	Miseq
0	BEI013382	220_2_F8	FCPOS000000000-AWWNV	1	8	b6	Miseq
0	BEI013383	220_2_F9	FCPOS000000000-AWWNV	1	9	b6	Miseq
0	BEI013384	220_2_F10	FCPOS000000000-AWWNV	1	10	b6	Miseq
0	BEI013385	220_2_F11	FCPOS000000000-AWWNV	1	11	b6	Miseq
0	BEI013386	220_2_F12	FCPOS000000000-AWWNV	1	12	b6	Miseq
0	BEI013387	220_2_G1	FCPOS000000000-AWWNV	1	1	b7	Miseq
0	BEI013388	220_2_G2	FCPOS000000000-AWWNV	1	2	b7	Miseq
0	BEI013389	220_2_G3	FCPOS000000000-AWWNV	1	3	b7	Miseq
0	BEI013390	220_2_G4	FCPOS000000000-AWWNV	1	4	b7	Miseq
0	BEI013391	220_2_G5	FCPOS000000000-AWWNV	1	5	b7	Miseq
0	BEI013392	220_2_G6	FCPOS000000000-AWWNV	1	6	b7	Miseq
0	BEI013393	220_2_G7	FCPOS000000000-AWWNV	1	7	b7	Miseq
0	BEI013394	220_2_G8	FCPOS000000000-AWWNV	1	8	b7	Miseq
0	BEI013395	220_2_G9	FCPOS000000000-AWWNV	1	9	b7	Miseq
0	BEI013396	220_2_G10	FCPOS000000000-AWWNV	1	10	b7	Miseq
0	BEI013397	220_2_G11	FCPOS000000000-AWWNV	1	11	b7	Miseq
0	BEI013398	220_2_G12	FCPOS000000000-AWWNV	1	12	b7	Miseq
0	BEI013399	220_2_H1	FCPOS000000000-AWWNV	1	1	b8	Miseq
0	BEI013400	220_2_H2	FCPOS000000000-AWWNV	1	2	b8	Miseq
0	BEI013401	220_2_H3	FCPOS000000000-AWWNV	1	3	b8	Miseq
0	BEI013402	220_2_H4	FCPOS000000000-AWWNV	1	4	b8	Miseq
0	BEI013403	220_2_H5	FCPOS000000000-AWWNV	1	5	b8	Miseq
0	BEI013404	220_2_H6	FCPOS000000000-AWWNV	1	6	b8	Miseq
0	BEI013405	220_2_H7	FCPOS000000000-AWWNV	1	7	b8	Miseq
0	BEI013406	220_2_H8	FCPOS000000000-AWWNV	1	8	b8	Miseq
0	BEI013407	220_2_H9	FCPOS000000000-AWWNV	1	9	b8	Miseq
0	BEI013408	220_2_H10	FCPOS000000000-AWWNV	1	10	b8	Miseq
0	BEI013409	220_2_H11	FCPOS000000000-AWWNV	1	11	b8	Miseq
0	BEI013410	Negative_H12	FCPOS000000000-AWWNV	1	12	b8	Miseq
0	BEI013411	220_4_A1	FCPOS000000000-AY47Y	1	1	b1	Miseq
0	BEI013412	220_4_A2	FCPOS000000000-AY47Y	1	2	b1	Miseq
0	BEI013413	220_4_A3	FCPOS000000000-AY47Y	1	3	b1	Miseq
0	BEI013414	220_4_A4	FCPOS000000000-AY47Y	1	4	b1	Miseq
0	BEI013415	220_4_A5	FCPOS000000000-AY47Y	1	5	b1	Miseq
0	BEI013416	220_4_A6	FCPOS000000000-AY47Y	1	6	b1	Miseq
0	BEI013417	220_4_A7	FCPOS000000000-AY47Y	1	7	b1	Miseq
0	BEI013418	220_4_A8	FCPOS000000000-AY47Y	1	8	b1	Miseq
0	BEI013419	220_4_A9	FCPOS000000000-AY47Y	1	9	b1	Miseq
0	BEI013420	220_4_A10	FCPOS000000000-AY47Y	1	10	b1	Miseq
0	BEI013421	220_4_A11	FCPOS000000000-AY47Y	1	11	b1	Miseq
0	BEI013422	220_4_A12	FCPOS000000000-AY47Y	1	12	b1	Miseq
0	BEI013423	220_4_B1	FCPOS000000000-AY47Y	1	1	b2	Miseq
0	BEI013424	220_4_B2	FCPOS000000000-AY47Y	1	2	b2	Miseq
0	BEI013425	220_4_B3	FCPOS000000000-AY47Y	1	3	b2	Miseq
0	BEI013426	220_4_B4	FCPOS000000000-AY47Y	1	4	b2	Miseq
0	BEI013427	220_4_B5	FCPOS000000000-AY47Y	1	5	b2	Miseq
0	BEI013428	220_4_B6	FCPOS000000000-AY47Y	1	6	b2	Miseq
0	BEI013429	220_4_B7	FCPOS000000000-AY47Y	1	7	b2	Miseq
0	BEI013430	220_4_B8	FCPOS000000000-AY47Y	1	8	b2	Miseq
0	BEI013431	220_4_B9	FCPOS000000000-AY47Y	1	9	b2	Miseq
0	BEI013432	220_4_B10	FCPOS000000000-AY47Y	1	10	b2	Miseq
0	BEI013433	220_4_B11	FCPOS000000000-AY47Y	1	11	b2	Miseq
0	BEI013434	220_4_B12	FCPOS000000000-AY47Y	1	12	b2	Miseq
0	BEI013435	220_4_C1	FCPOS000000000-AY47Y	1	1	b3	Miseq
0	BEI013436	220_4_C2	FCPOS000000000-AY47Y	1	2	b3	Miseq
0	BEI013437	220_4_C3	FCPOS000000000-AY47Y	1	3	b3	Miseq
0	BEI013438	220_4_C4	FCPOS000000000-AY47Y	1	4	b3	Miseq
0	BEI013439	220_4_C5	FCPOS000000000-AY47Y	1	5	b3	Miseq
0	BEI013440	220_4_C6	FCPOS000000000-AY47Y	1	6	b3	Miseq
0	BEI013441	220_4_C7	FCPOS000000000-AY47Y	1	7	b3	Miseq
0	BEI013442	220_4_C8	FCPOS000000000-AY47Y	1	8	b3	Miseq
0	BEI013443	220_4_C9	FCPOS000000000-AY47Y	1	9	b3	Miseq
0	BEI013444	220_4_C10	FCPOS000000000-AY47Y	1	10	b3	Miseq
0	BEI013445	220_4_C11	FCPOS000000000-AY47Y	1	11	b3	Miseq
0	BEI013446	220_4_C12	FCPOS000000000-AY47Y	1	12	b3	Miseq
0	BEI013447	220_4_D1	FCPOS000000000-AY47Y	1	1	b4	Miseq
0	BEI013448	220_4_D2	FCPOS000000000-AY47Y	1	2	b4	Miseq
0	BEI013449	220_4_D3	FCPOS000000000-AY47Y	1	3	b4	Miseq
0	BEI013450	220_4_D4	FCPOS000000000-AY47Y	1	4	b4	Miseq
0	BEI013451	220_4_D5	FCPOS000000000-AY47Y	1	5	b4	Miseq
0	BEI013452	220_4_D6	FCPOS000000000-AY47Y	1	6	b4	Miseq
0	BEI013453	220_4_D7	FCPOS000000000-AY47Y	1	7	b4	Miseq
0	BEI013454	220_4_D8	FCPOS000000000-AY47Y	1	8	b4	Miseq
0	BEI013455	220_4_D9	FCPOS000000000-AY47Y	1	9	b4	Miseq
0	BEI013456	220_4_D10	FCPOS000000000-AY47Y	1	10	b4	Miseq
0	BEI013457	220_4_D11	FCPOS000000000-AY47Y	1	11	b4	Miseq
0	BEI013458	220_4_D12	FCPOS000000000-AY47Y	1	12	b4	Miseq
0	BEI013459	220_4_E1	FCPOS000000000-AY47Y	1	1	b5	Miseq
0	BEI013460	220_4_E2	FCPOS000000000-AY47Y	1	2	b5	Miseq
0	BEI013461	220_4_E3	FCPOS000000000-AY47Y	1	3	b5	Miseq
0	BEI013462	220_4_E4	FCPOS000000000-AY47Y	1	4	b5	Miseq
0	BEI013463	220_4_E5	FCPOS000000000-AY47Y	1	5	b5	Miseq
0	BEI013464	220_4_E6	FCPOS000000000-AY47Y	1	6	b5	Miseq
0	BEI013465	220_4_E7	FCPOS000000000-AY47Y	1	7	b5	Miseq
0	BEI013466	220_4_E8	FCPOS000000000-AY47Y	1	8	b5	Miseq
0	BEI013467	220_4_E9	FCPOS000000000-AY47Y	1	9	b5	Miseq
0	BEI013468	220_4_E10	FCPOS000000000-AY47Y	1	10	b5	Miseq
0	BEI013469	220_4_E11	FCPOS000000000-AY47Y	1	11	b5	Miseq
0	BEI013470	220_4_E12	FCPOS000000000-AY47Y	1	12	b5	Miseq
0	BEI013471	220_4_F1	FCPOS000000000-AY47Y	1	1	b6	Miseq
0	BEI013472	220_4_F2	FCPOS000000000-AY47Y	1	2	b6	Miseq
0	BEI013473	220_4_F3	FCPOS000000000-AY47Y	1	3	b6	Miseq
0	BEI013474	220_4_F4	FCPOS000000000-AY47Y	1	4	b6	Miseq
0	BEI013475	220_4_F5	FCPOS000000000-AY47Y	1	5	b6	Miseq
0	BEI013476	220_4_F6	FCPOS000000000-AY47Y	1	6	b6	Miseq
0	BEI013477	220_4_F7	FCPOS000000000-AY47Y	1	7	b6	Miseq
0	BEI013478	220_4_F8	FCPOS000000000-AY47Y	1	8	b6	Miseq
0	BEI013479	220_4_F9	FCPOS000000000-AY47Y	1	9	b6	Miseq
0	BEI013480	220_4_F10	FCPOS000000000-AY47Y	1	10	b6	Miseq
0	BEI013481	220_4_F11	FCPOS000000000-AY47Y	1	11	b6	Miseq
0	BEI013482	220_4_F12	FCPOS000000000-AY47Y	1	12	b6	Miseq
0	BEI013483	220_4_G1	FCPOS000000000-AY47Y	1	1	b7	Miseq
0	BEI013484	220_4_G2	FCPOS000000000-AY47Y	1	2	b7	Miseq
0	BEI013485	220_4_G3	FCPOS000000000-AY47Y	1	3	b7	Miseq
0	BEI013486	220_4_G4	FCPOS000000000-AY47Y	1	4	b7	Miseq
0	BEI013487	220_4_G5	FCPOS000000000-AY47Y	1	5	b7	Miseq
0	BEI013488	220_4_G6	FCPOS000000000-AY47Y	1	6	b7	Miseq
0	BEI013489	220_4_G7	FCPOS000000000-AY47Y	1	7	b7	Miseq
0	BEI013490	220_4_G8	FCPOS000000000-AY47Y	1	8	b7	Miseq
0	BEI013491	220_4_G9	FCPOS000000000-AY47Y	1	9	b7	Miseq
0	BEI013492	220_4_G10	FCPOS000000000-AY47Y	1	10	b7	Miseq
0	BEI013493	220_4_G11	FCPOS000000000-AY47Y	1	11	b7	Miseq
0	BEI013494	220_4_G12	FCPOS000000000-AY47Y	1	12	b7	Miseq
0	BEI013495	220_4_H1	FCPOS000000000-AY47Y	1	1	b8	Miseq
0	BEI013496	220_4_H2	FCPOS000000000-AY47Y	1	2	b8	Miseq
0	BEI013497	220_4_H3	FCPOS000000000-AY47Y	1	3	b8	Miseq
0	BEI013498	220_4_H4	FCPOS000000000-AY47Y	1	4	b8	Miseq
0	BEI013499	220_4_H5	FCPOS000000000-AY47Y	1	5	b8	Miseq
0	BEI013500	220_4_H6	FCPOS000000000-AY47Y	1	6	b8	Miseq
0	BEI013501	220_4_H7	FCPOS000000000-AY47Y	1	7	b8	Miseq
0	BEI013502	220_4_H8	FCPOS000000000-AY47Y	1	8	b8	Miseq
0	BEI013503	220_4_H9	FCPOS000000000-AY47Y	1	9	b8	Miseq
0	BEI013504	220_4_H10	FCPOS000000000-AY47Y	1	10	b8	Miseq
0	BEI013505	220_4_H11	FCPOS000000000-AY47Y	1	11	b8	Miseq
0	BEI013506	Negative_H12	FCPOS000000000-AY47Y	1	12	b8	Miseq
0	BEI013507	220_5_A1	FCPOS000000000-AVCUM	1	1	b1	Miseq
0	BEI013508	220_5_A2	FCPOS000000000-AVCUM	1	2	b1	Miseq
0	BEI013509	220_5_A3	FCPOS000000000-AVCUM	1	3	b1	Miseq
0	BEI013510	220_5_A4	FCPOS000000000-AVCUM	1	4	b1	Miseq
0	BEI013511	220_5_A5	FCPOS000000000-AVCUM	1	5	b1	Miseq
0	BEI013512	220_5_A6	FCPOS000000000-AVCUM	1	6	b1	Miseq
0	BEI013513	220_5_A7	FCPOS000000000-AVCUM	1	7	b1	Miseq
0	BEI013514	220_5_A8	FCPOS000000000-AVCUM	1	8	b1	Miseq
0	BEI013515	220_5_A9	FCPOS000000000-AVCUM	1	9	b1	Miseq
0	BEI013516	220_5_A10	FCPOS000000000-AVCUM	1	10	b1	Miseq
0	BEI013517	220_5_A11	FCPOS000000000-AVCUM	1	11	b1	Miseq
0	BEI013518	220_5_A12	FCPOS000000000-AVCUM	1	12	b1	Miseq
0	BEI013519	220_5_B1	FCPOS000000000-AVCUM	1	1	b2	Miseq
0	BEI013520	220_5_B2	FCPOS000000000-AVCUM	1	2	b2	Miseq
0	BEI013521	220_5_B3	FCPOS000000000-AVCUM	1	3	b2	Miseq
0	BEI013522	220_5_B4	FCPOS000000000-AVCUM	1	4	b2	Miseq
0	BEI013523	220_5_B5	FCPOS000000000-AVCUM	1	5	b2	Miseq
0	BEI013524	220_5_B6	FCPOS000000000-AVCUM	1	6	b2	Miseq
0	BEI013525	220_5_B7	FCPOS000000000-AVCUM	1	7	b2	Miseq
0	BEI013526	220_5_B8	FCPOS000000000-AVCUM	1	8	b2	Miseq
0	BEI013527	220_5_B9	FCPOS000000000-AVCUM	1	9	b2	Miseq
0	BEI013528	220_5_B10	FCPOS000000000-AVCUM	1	10	b2	Miseq
0	BEI013529	220_5_B11	FCPOS000000000-AVCUM	1	11	b2	Miseq
0	BEI013530	220_5_B12	FCPOS000000000-AVCUM	1	12	b2	Miseq
0	BEI013531	220_5_C1	FCPOS000000000-AVCUM	1	1	b3	Miseq
0	BEI013532	220_5_C2	FCPOS000000000-AVCUM	1	2	b3	Miseq
0	BEI013533	220_5_C3	FCPOS000000000-AVCUM	1	3	b3	Miseq
0	BEI013534	220_5_C4	FCPOS000000000-AVCUM	1	4	b3	Miseq
0	BEI013535	220_5_C5	FCPOS000000000-AVCUM	1	5	b3	Miseq
0	BEI013536	220_5_C6	FCPOS000000000-AVCUM	1	6	b3	Miseq
0	BEI013537	220_5_C7	FCPOS000000000-AVCUM	1	7	b3	Miseq
0	BEI013538	220_5_C8	FCPOS000000000-AVCUM	1	8	b3	Miseq
0	BEI013539	220_5_C9	FCPOS000000000-AVCUM	1	9	b3	Miseq
0	BEI013540	220_5_C10	FCPOS000000000-AVCUM	1	10	b3	Miseq
0	BEI013541	220_5_C11	FCPOS000000000-AVCUM	1	11	b3	Miseq
0	BEI013542	220_5_C12	FCPOS000000000-AVCUM	1	12	b3	Miseq
0	BEI013543	220_5_D1	FCPOS000000000-AVCUM	1	1	b4	Miseq
0	BEI013544	220_5_D2	FCPOS000000000-AVCUM	1	2	b4	Miseq
0	BEI013545	220_5_D3	FCPOS000000000-AVCUM	1	3	b4	Miseq
0	BEI013546	220_5_D4	FCPOS000000000-AVCUM	1	4	b4	Miseq
0	BEI013547	220_5_D5	FCPOS000000000-AVCUM	1	5	b4	Miseq
0	BEI013548	220_5_D6	FCPOS000000000-AVCUM	1	6	b4	Miseq
0	BEI013549	220_5_D7	FCPOS000000000-AVCUM	1	7	b4	Miseq
0	BEI013550	220_5_D8	FCPOS000000000-AVCUM	1	8	b4	Miseq
0	BEI013551	220_5_D9	FCPOS000000000-AVCUM	1	9	b4	Miseq
0	BEI013552	220_5_D10	FCPOS000000000-AVCUM	1	10	b4	Miseq
0	BEI013553	220_5_D11	FCPOS000000000-AVCUM	1	11	b4	Miseq
0	BEI013554	220_5_D12	FCPOS000000000-AVCUM	1	12	b4	Miseq
0	BEI013555	220_5_E1	FCPOS000000000-AVCUM	1	1	b5	Miseq
0	BEI013556	220_5_E2	FCPOS000000000-AVCUM	1	2	b5	Miseq
0	BEI013557	220_5_E3	FCPOS000000000-AVCUM	1	3	b5	Miseq
0	BEI013558	220_5_E4	FCPOS000000000-AVCUM	1	4	b5	Miseq
0	BEI013559	220_5_E5	FCPOS000000000-AVCUM	1	5	b5	Miseq
0	BEI013560	220_5_E6	FCPOS000000000-AVCUM	1	6	b5	Miseq
0	BEI013561	220_5_E7	FCPOS000000000-AVCUM	1	7	b5	Miseq
0	BEI013562	220_5_E8	FCPOS000000000-AVCUM	1	8	b5	Miseq
0	BEI013563	220_5_E9	FCPOS000000000-AVCUM	1	9	b5	Miseq
0	BEI013564	220_5_E10	FCPOS000000000-AVCUM	1	10	b5	Miseq
0	BEI013565	220_5_E11	FCPOS000000000-AVCUM	1	11	b5	Miseq
0	BEI013566	220_5_E12	FCPOS000000000-AVCUM	1	12	b5	Miseq
0	BEI013567	220_5_F1	FCPOS000000000-AVCUM	1	1	b6	Miseq
0	BEI013568	220_5_F2	FCPOS000000000-AVCUM	1	2	b6	Miseq
0	BEI013569	220_5_F3	FCPOS000000000-AVCUM	1	3	b6	Miseq
0	BEI013570	220_5_F4	FCPOS000000000-AVCUM	1	4	b6	Miseq
0	BEI013571	220_5_F5	FCPOS000000000-AVCUM	1	5	b6	Miseq
0	BEI013572	220_5_F6	FCPOS000000000-AVCUM	1	6	b6	Miseq
0	BEI013573	220_5_F7	FCPOS000000000-AVCUM	1	7	b6	Miseq
0	BEI013574	220_5_F8	FCPOS000000000-AVCUM	1	8	b6	Miseq
0	BEI013575	220_5_F9	FCPOS000000000-AVCUM	1	9	b6	Miseq
0	BEI013576	220_5_F10	FCPOS000000000-AVCUM	1	10	b6	Miseq
0	BEI013577	220_5_F11	FCPOS000000000-AVCUM	1	11	b6	Miseq
0	BEI013578	220_5_F12	FCPOS000000000-AVCUM	1	12	b6	Miseq
0	BEI013579	220_5_G1	FCPOS000000000-AVCUM	1	1	b7	Miseq
0	BEI013580	220_5_G2	FCPOS000000000-AVCUM	1	2	b7	Miseq
0	BEI013581	220_5_G3	FCPOS000000000-AVCUM	1	3	b7	Miseq
0	BEI013582	220_5_G4	FCPOS000000000-AVCUM	1	4	b7	Miseq
0	BEI013583	220_5_G5	FCPOS000000000-AVCUM	1	5	b7	Miseq
0	BEI013584	220_5_G6	FCPOS000000000-AVCUM	1	6	b7	Miseq
0	BEI013585	220_5_G7	FCPOS000000000-AVCUM	1	7	b7	Miseq
0	BEI013586	220_5_G8	FCPOS000000000-AVCUM	1	8	b7	Miseq
0	BEI013587	220_5_G9	FCPOS000000000-AVCUM	1	9	b7	Miseq
0	BEI013588	220_5_G10	FCPOS000000000-AVCUM	1	10	b7	Miseq
0	BEI013589	220_5_G11	FCPOS000000000-AVCUM	1	11	b7	Miseq
0	BEI013590	220_5_G12	FCPOS000000000-AVCUM	1	12	b7	Miseq
0	BEI013591	220_5_H1	FCPOS000000000-AVCUM	1	1	b8	Miseq
0	BEI013592	220_5_H2	FCPOS000000000-AVCUM	1	2	b8	Miseq
0	BEI013593	220_5_H3	FCPOS000000000-AVCUM	1	3	b8	Miseq
0	BEI013594	220_5_H4	FCPOS000000000-AVCUM	1	4	b8	Miseq
0	BEI013595	220_5_H5	FCPOS000000000-AVCUM	1	5	b8	Miseq
0	BEI013596	220_5_H6	FCPOS000000000-AVCUM	1	6	b8	Miseq
0	BEI013597	220_5_H7	FCPOS000000000-AVCUM	1	7	b8	Miseq
0	BEI013598	220_5_H8	FCPOS000000000-AVCUM	1	8	b8	Miseq
0	BEI013599	220_5_H9	FCPOS000000000-AVCUM	1	9	b8	Miseq
0	BEI013600	220_5_H10	FCPOS000000000-AVCUM	1	10	b8	Miseq
0	BEI013601	220_5_H11	FCPOS000000000-AVCUM	1	11	b8	Miseq
0	BEI013602	Negative_H12	FCPOS000000000-AVCUM	1	12	b8	Miseq
0	BEI013603	299_2_A1	FCPOS000000000-AY5E0	1	1	b1	Miseq
0	BEI013604	299_2_A2	FCPOS000000000-AY5E0	1	2	b1	Miseq
0	BEI013605	299_2_A3	FCPOS000000000-AY5E0	1	3	b1	Miseq
0	BEI013606	299_2_A4	FCPOS000000000-AY5E0	1	4	b1	Miseq
0	BEI013607	299_2_A5	FCPOS000000000-AY5E0	1	5	b1	Miseq
0	BEI013608	299_2_A6	FCPOS000000000-AY5E0	1	6	b1	Miseq
0	BEI013609	299_2_A7	FCPOS000000000-AY5E0	1	7	b1	Miseq
0	BEI013610	299_2_A8	FCPOS000000000-AY5E0	1	8	b1	Miseq
0	BEI013611	299_2_A9	FCPOS000000000-AY5E0	1	9	b1	Miseq
0	BEI013612	299_2_A10	FCPOS000000000-AY5E0	1	10	b1	Miseq
0	BEI013613	299_2_A11	FCPOS000000000-AY5E0	1	11	b1	Miseq
0	BEI013614	299_2_A12	FCPOS000000000-AY5E0	1	12	b1	Miseq
0	BEI013615	299_2_B1	FCPOS000000000-AY5E0	1	1	b2	Miseq
0	BEI013616	299_2_B2	FCPOS000000000-AY5E0	1	2	b2	Miseq
0	BEI013617	299_2_B3	FCPOS000000000-AY5E0	1	3	b2	Miseq
0	BEI013618	299_2_B4	FCPOS000000000-AY5E0	1	4	b2	Miseq
0	BEI013619	299_2_B5	FCPOS000000000-AY5E0	1	5	b2	Miseq
0	BEI013620	299_2_B6	FCPOS000000000-AY5E0	1	6	b2	Miseq
0	BEI013621	299_2_B7	FCPOS000000000-AY5E0	1	7	b2	Miseq
0	BEI013622	299_2_B8	FCPOS000000000-AY5E0	1	8	b2	Miseq
0	BEI013623	299_2_B9	FCPOS000000000-AY5E0	1	9	b2	Miseq
0	BEI013624	299_2_B10	FCPOS000000000-AY5E0	1	10	b2	Miseq
0	BEI013625	299_2_B11	FCPOS000000000-AY5E0	1	11	b2	Miseq
0	BEI013626	299_2_B12	FCPOS000000000-AY5E0	1	12	b2	Miseq
0	BEI013627	299_2_C1	FCPOS000000000-AY5E0	1	1	b3	Miseq
0	BEI013628	299_2_C2	FCPOS000000000-AY5E0	1	2	b3	Miseq
0	BEI013629	299_2_C3	FCPOS000000000-AY5E0	1	3	b3	Miseq
0	BEI013630	299_2_C4	FCPOS000000000-AY5E0	1	4	b3	Miseq
0	BEI013631	299_2_C5	FCPOS000000000-AY5E0	1	5	b3	Miseq
0	BEI013632	299_2_C6	FCPOS000000000-AY5E0	1	6	b3	Miseq
0	BEI013633	299_2_C7	FCPOS000000000-AY5E0	1	7	b3	Miseq
0	BEI013634	299_2_C8	FCPOS000000000-AY5E0	1	8	b3	Miseq
0	BEI013635	299_2_C9	FCPOS000000000-AY5E0	1	9	b3	Miseq
0	BEI013636	299_2_C10	FCPOS000000000-AY5E0	1	10	b3	Miseq
0	BEI013637	299_2_C11	FCPOS000000000-AY5E0	1	11	b3	Miseq
0	BEI013638	299_2_C12	FCPOS000000000-AY5E0	1	12	b3	Miseq
0	BEI013639	299_2_D1	FCPOS000000000-AY5E0	1	1	b4	Miseq
0	BEI013640	299_2_D2	FCPOS000000000-AY5E0	1	2	b4	Miseq
0	BEI013641	299_2_D3	FCPOS000000000-AY5E0	1	3	b4	Miseq
0	BEI013642	299_2_D4	FCPOS000000000-AY5E0	1	4	b4	Miseq
0	BEI013643	299_2_D5	FCPOS000000000-AY5E0	1	5	b4	Miseq
0	BEI013644	299_2_D6	FCPOS000000000-AY5E0	1	6	b4	Miseq
0	BEI013645	299_2_D7	FCPOS000000000-AY5E0	1	7	b4	Miseq
0	BEI013646	299_2_D8	FCPOS000000000-AY5E0	1	8	b4	Miseq
0	BEI013647	299_2_D9	FCPOS000000000-AY5E0	1	9	b4	Miseq
0	BEI013648	299_2_D10	FCPOS000000000-AY5E0	1	10	b4	Miseq
0	BEI013649	299_2_D11	FCPOS000000000-AY5E0	1	11	b4	Miseq
0	BEI013650	299_2_D12	FCPOS000000000-AY5E0	1	12	b4	Miseq
0	BEI013651	299_2_E1	FCPOS000000000-AY5E0	1	1	b5	Miseq
0	BEI013652	299_2_E2	FCPOS000000000-AY5E0	1	2	b5	Miseq
0	BEI013653	299_2_E3	FCPOS000000000-AY5E0	1	3	b5	Miseq
0	BEI013654	299_2_E4	FCPOS000000000-AY5E0	1	4	b5	Miseq
0	BEI013655	299_2_E5	FCPOS000000000-AY5E0	1	5	b5	Miseq
0	BEI013656	299_2_E6	FCPOS000000000-AY5E0	1	6	b5	Miseq
0	BEI013657	299_2_E7	FCPOS000000000-AY5E0	1	7	b5	Miseq
0	BEI013658	299_2_E8	FCPOS000000000-AY5E0	1	8	b5	Miseq
0	BEI013659	299_2_E9	FCPOS000000000-AY5E0	1	9	b5	Miseq
0	BEI013660	299_2_E10	FCPOS000000000-AY5E0	1	10	b5	Miseq
0	BEI013661	299_2_E11	FCPOS000000000-AY5E0	1	11	b5	Miseq
0	BEI013662	299_2_E12	FCPOS000000000-AY5E0	1	12	b5	Miseq
0	BEI013663	299_2_F1	FCPOS000000000-AY5E0	1	1	b6	Miseq
0	BEI013664	299_2_F2	FCPOS000000000-AY5E0	1	2	b6	Miseq
0	BEI013665	299_2_F3	FCPOS000000000-AY5E0	1	3	b6	Miseq
0	BEI013666	299_2_F4	FCPOS000000000-AY5E0	1	4	b6	Miseq
0	BEI013667	299_2_F5	FCPOS000000000-AY5E0	1	5	b6	Miseq
0	BEI013668	299_2_F6	FCPOS000000000-AY5E0	1	6	b6	Miseq
0	BEI013669	299_2_F7	FCPOS000000000-AY5E0	1	7	b6	Miseq
0	BEI013670	299_2_F8	FCPOS000000000-AY5E0	1	8	b6	Miseq
0	BEI013671	299_2_F9	FCPOS000000000-AY5E0	1	9	b6	Miseq
0	BEI013672	299_2_F10	FCPOS000000000-AY5E0	1	10	b6	Miseq
0	BEI013673	299_2_F11	FCPOS000000000-AY5E0	1	11	b6	Miseq
0	BEI013674	299_2_F12	FCPOS000000000-AY5E0	1	12	b6	Miseq
0	BEI013675	299_2_G1	FCPOS000000000-AY5E0	1	1	b7	Miseq
0	BEI013676	299_2_G2	FCPOS000000000-AY5E0	1	2	b7	Miseq
0	BEI013677	299_2_G3	FCPOS000000000-AY5E0	1	3	b7	Miseq
0	BEI013678	299_2_G4	FCPOS000000000-AY5E0	1	4	b7	Miseq
0	BEI013679	299_2_G5	FCPOS000000000-AY5E0	1	5	b7	Miseq
0	BEI013680	299_2_G6	FCPOS000000000-AY5E0	1	6	b7	Miseq
